"","CensusTract","CaliforniaCounty","ZIP","Longitude","Latitude","ApproxLocation","CES4.0Score","CES4.0Percentile","CES4.0PercRange","Ozone","OzonePctl","PM2.5","PM2.5.Pctl","DieselPM","DieselPMPctl","DrinkingWater","DrinkingWaterPctl","Lead","LeadPctl","Pesticides","PesticidesPctl","ToxRelease","ToxReleasePctl","Traffic","TrafficPctl","CleanupSites","CleanupSitesPctl","GroundwaterThreats","GroundwaterThreatsPctl","HazWaste","HazWastePctl","ImpWaterBodies","ImpWaterBodiesPctl","SolidWaste","SolidWastePctl","PollutionBurden","PollutionBurdenScore","PollutionBurdenPctl","Asthma","AsthmaPctl","LowBirthWeight","LowBirthWeightPctl","CardiovascularDisease","CardiovascularDiseasePctl","TotalPop","ChildrenPercLess10","PopPerc10to64","ElderlyMore64","HispanicPerc","WhitePerc","AfAmericanPerc","NativeAmericanPerc","AsianAmericanPerc","OtherMultiplePerc","PopChar","PopCharScore","PopCharPctl","Education","EducationPctl","LinguisticIsol","LinguisticIsolPctl","Poverty","PovertyPctl","Unemployment","UnemploymentPctl","HousingBurden","HousingBurdenPctl"
"1375",6037125320,"Los Angeles",91601,-118.3701944,34.1666765,"Los Angeles",49.07,86.84,"85-90%",0.058,78.01,11.56009788,62.41,0.282,74.5,726.64,83.13,22.1,14.64,0,0,1089.150035,65.69,905.7203625,51.94,40,93.41,30,79.69,0.52,70.48,0,0,8,86.51,57.87,7.07,87.58,62.98,72.38,6.8,87.68,15.03,66.54,5106,2.86,82.3,14.85,27.81,49.47,6.19,0.92,11.69,3.92,66.95,6.95,75.82,10.3,43.07,13.8,73.73,43,73.42,2.7,13.18,28.8,88.48
"1376",6037125401,"Los Angeles",91601,-118.3743046,34.1626066,"Los Angeles",32.59,63.41,"60-65%",0.058,76.94,11.53361756,61.63,0.513,90.4,726.64,83.13,22.95,15.53,0,0,1093.619008,65.8,973.8706609,56.33,4.85,41.45,12.5,53.1,0.52,70.48,4,43.78,2.75,60.53,55.44,6.77,83.17,62.98,72.38,4.07,28.36,15.03,66.54,4966,2.34,92.11,5.56,18.69,52.58,14.56,0,12.3,1.87,46.41,4.81,44.93,3.3,12.55,5.6,40.9,27.5,49.55,3.4,22.57,19.2,59.73
"1377",6037125402,"Los Angeles",91602,-118.3740062,34.1566827,"Los Angeles",32.93,63.87,"60-65%",0.058,76.94,11.53361756,61.63,0.936,97.78,726.64,83.13,38.47,34.91,0,0,1110.141001,66.24,2569.141229,93.25,0.25,4.12,5.75,32.77,0.385,59.79,4,43.78,1.3,39.29,54.81,6.69,81.95,42.26,45.01,5.4,62.11,10.69,35.48,4889,7.92,86.54,5.54,17,65.33,5.81,0,7.16,4.7,47.44,4.92,46.41,5.3,22.77,3,23.77,26.4,47.32,6.8,65.63,24,77.21
"1378",6037125501,"Los Angeles",91601,-118.3657855,34.1622937,"Los Angeles",41.09,76.78,"75-80%",0.058,76.94,11.54284994,61.94,0.185,59.39,726.64,83.13,51.19,53.11,0,0,1099.276001,65.98,1051.128305,61.16,37.5,92.65,10,47.43,0.335,54.64,4,43.78,4,70.42,59.07,7.21,89.66,59.61,68.72,3.9,24.31,14.27,62,3052,5.37,87.09,7.54,19.86,59.76,10.39,0.16,7.86,1.97,54.92,5.7,57.58,7.6,32.62,7.1,49.09,38.2,66.43,5.8,55.02,28.4,87.69
"1379",6037125502,"Los Angeles",91602,-118.3655446,34.1566286,"Los Angeles",28.22,55.35,"55-60%",0.057,75.12,11.54803852,62.07,0.613,93.27,726.64,83.13,38.43,34.8,0,0,1112.681305,66.29,2046.828964,87.84,18,79.69,16,61.55,0.32,52.64,4,43.78,1.2,37.57,60.22,7.35,91.18,29.66,24.45,4,26.64,7.94,13.35,3488,5.28,81.11,13.62,16.8,64.82,4.96,0,10.76,2.67,36.99,3.84,30.43,4.5,18.81,4.8,36.46,25.3,45.06,10,86.19,23.6,75.98
"1380",6037125600,"Los Angeles",91601,-118.3568613,34.1578941,"Los Angeles",33.27,64.52,"60-65%",0.058,76.94,11.66912326,65.19,0.378,83.34,726.64,83.13,62.59,69.34,0,0,1115.026326,66.35,2390.338829,91.46,37,92.29,17,63.37,0.135,23.72,4,43.78,2.2,54.85,63.18,7.71,94.35,31.66,28.04,5.59,66.64,8.31,15.53,2811,12.81,69.48,17.72,25.44,62.01,2.56,0,6.83,3.17,41.58,4.31,37.42,1.8,5.1,8.7,56.31,20.7,35.75,6.4,61.53,22.8,73.41
"1381",6037127102,"Los Angeles",91405,-118.4445253,34.2060073,"Los Angeles",60.57,96.04,"95-100% (highest scores)",0.064,91.05,11.6846695,65.79,0.607,93.14,726.64,83.13,62.56,69.28,0,0,807.2599689,60.57,1159.363223,66.9,37,92.29,0,0,0.445,65.18,0,0,0.3,12.88,55.51,6.78,83.35,109.67,94.88,6.33,80.99,20.85,89.93,5779,15.57,78.16,6.26,72.05,13.48,5.38,0,6.58,2.51,86.15,8.94,97.31,31.7,81.99,21.8,88.83,50.6,82.54,8.3,77.1,28.6,88.1
"1382",6037127103,"Los Angeles",91405,-118.4301703,34.2043745,"Los Angeles",52.29,90.36,"90-95%",0.064,91.05,11.61456405,63.62,0.196,61.24,726.64,83.13,62.42,69.09,0,0,857.1419882,61.43,1568.447537,79.49,42.5,94.21,21,69.58,0.345,55.42,4,43.78,0,0,59.95,7.32,90.79,66.18,75.52,6.05,76.12,13.69,58.54,3109,20.33,69.96,9.71,58.54,24.61,3.73,0,7.66,5.47,68.86,7.14,78.67,19.4,63.76,22.5,89.71,49.1,80.78,2.8,14.39,29.5,89.7
"1383",6037127104,"Los Angeles",91405,-118.4357986,34.2051758,"Los Angeles",63.14,97.14,"95-100% (highest scores)",0.064,91.05,11.68435272,65.77,0.301,76.63,726.64,83.13,61.63,68.09,0,0,840.4380088,61.15,1190.090765,68.34,41,93.82,7.5,39.45,0.28,46.8,4,43.78,0,0,57.77,7.05,87.38,109.67,94.88,5.88,72.85,20.85,89.93,3821,12.9,78.51,8.58,51.71,37.61,2.8,0,6.39,1.49,86.3,8.95,97.43,22.5,69.2,20,86.56,63.1,93.76,10.8,89.19,33.3,94.83
"1384",6037127210,"Los Angeles",91405,-118.4596472,34.2066365,"Los Angeles",65.37,97.93,"95-100% (highest scores)",0.064,91.05,11.99025794,77.69,0.344,80.62,726.64,83.13,61.35,67.65,0,0,724.6173401,58.76,1223.664584,69.54,41.35,93.92,1,6.97,2.705,95.27,0,0,3,63.67,61.36,7.49,92.57,109.5,94.78,6.61,85.17,20.82,89.77,5838,15.42,76.72,7.86,60.83,17.78,10.71,0,9.71,0.98,84.11,8.73,96.08,22.4,68.97,27.8,94.42,44.3,75.11,12,92.19,19.5,60.93
"1385",6037127220,"Los Angeles",91405,-118.4531264,34.2047824,"Los Angeles",64.96,97.82,"95-100% (highest scores)",0.062,88.7,11.80687777,69.88,0.696,95.28,726.64,83.13,57.32,61.99,0,0,773.137329,59.88,1063.396908,62.01,36.25,91.28,0,0,0.785,80.99,0,0,1.5,42.31,57.71,7.05,87.29,109.67,94.88,6.47,83.17,20.85,89.93,5045,10.37,75.72,13.91,62.85,22.22,5.11,0,7.41,2.4,88.87,9.22,98.78,25.5,74.17,26.2,93.33,55.1,87.3,11.5,91.12,35.2,96.2
"1386",6037127300,"Los Angeles",91406,-118.4697535,34.2084003,"Los Angeles",52.02,90.08,"90-95%",0.064,91.05,12.08174436,83.19,0.506,90.16,726.64,83.13,59.16,64.66,0,0,699.0579986,58.16,3796.12954,98.44,40.75,93.69,10,47.43,1.46,89.94,0,0,0.3,12.88,63.66,7.77,94.81,50.06,56.63,6.02,75.56,11.2,39.62,3809,12.18,74.53,13.28,58.15,21.82,4.65,0.92,11.77,2.7,64.52,6.69,72.25,22.7,69.44,23.2,90.49,36.2,63.52,5.7,53.89,25.5,81.52
"1387",6037127400,"Los Angeles",91406,-118.4782103,34.2102531,"Los Angeles",71.85,99.32,"95-100% (highest scores)",0.064,91.05,12.29587676,89.61,0.457,87.92,726.64,83.13,70.56,79.87,0,0,685.6316884,57.76,2892.070994,95.34,59.3,97.24,31.3,80.71,2.36,94.12,2,23.88,0,0,68.45,8.36,97.69,77.98,84.25,7.86,95.87,19.65,86.24,6558,19.73,74.34,5.93,76.75,16.3,1.14,0.24,4.09,1.48,82.87,8.6,95.17,28.9,78.75,22.8,90.04,48.6,80.34,4.6,39.21,35.4,96.41
"1388",6037127520,"Los Angeles",91406,-118.4697511,34.2184163,"Los Angeles",58.51,94.79,"90-95%",0.065,93.63,12.06000567,81.77,0.473,88.75,726.64,83.13,55.93,59.87,0,0,671.9563294,57.33,4841.936815,99.59,45.1,94.85,17.5,64.22,0.92,83.81,0,0,0,0,63.2,7.72,94.41,41.02,43.16,8.05,96.65,8.55,17.63,4870,16.47,74.27,9.26,76.61,10.02,5.22,0.16,7.1,0.88,73.1,7.58,84.13,47.3,94.93,34.4,97.48,68.4,96.76,9.4,83.63,34.5,95.75
"1389",6037127603,"Los Angeles",91406,-118.4800026,34.1957245,"Los Angeles",50.45,88.33,"85-90%",0.062,88.7,12.32883267,89.91,0.234,67.77,726.64,83.13,66.43,74.58,0,0,756.0213421,59.53,2569.864417,93.26,0.95,11.93,0,0,0.115,19.35,2,23.88,0,0,50.08,6.12,70.54,77.98,84.25,4.76,45.87,19.65,86.24,3068,17.54,76.53,5.93,80.93,14.99,1.56,0,2.25,0.26,79.54,8.25,92.16,32.4,82.92,22.9,90.16,59.6,91.46,8.8,80.39,29.6,89.84
"1390",6037127604,"Los Angeles",91406,-118.479788,34.1993151,"Los Angeles",54.19,91.78,"90-95%",0.062,88.7,12.43581973,90.65,0.424,86.26,726.64,83.13,59.17,64.73,0,0,747.9066673,59.38,2276.98245,90.48,4.4,38.8,0,0,0.3,50.14,2,23.88,0,0,54.46,6.65,81.24,77.98,84.25,5.43,62.88,19.65,86.24,3157,13.78,71.97,14.25,63.26,23.88,0.89,0,9.31,2.66,78.56,8.15,91.04,33.3,83.8,35.7,97.77,45.2,76.43,7.4,70.9,21.2,67.72
"1391",6037127605,"Los Angeles",91406,-118.4847378,34.189727,"Los Angeles",49.68,87.48,"85-90%",0.062,88.7,12.32883267,89.91,0.133,46.7,726.64,83.13,66.1,74.23,0,0,785.3806561,60.1,1167.068769,67.28,1,17.08,0,0,0.02,2.51,13,91.87,0,0,49.93,6.1,70.18,77.98,84.25,4.95,51.01,19.65,86.24,4329,18.83,78.75,2.43,77.57,8.2,2.33,0.6,7.76,3.53,78.55,8.15,91.01,32.9,83.33,26.6,93.6,65.4,95.24,5.6,52.52,30.7,91.62
"1392",6037127606,"Los Angeles",91406,-118.4777891,34.1902662,"Los Angeles",51.44,89.37,"85-90%",0.062,88.7,12.20778772,88.36,0.264,72.31,726.64,83.13,69.66,78.78,0,0,801.7659812,60.45,3629.280562,98.01,0.1,2.07,0,0,0.12,20.32,10,82.97,0,0,54.5,6.65,81.38,77.98,84.25,5.13,55.85,19.65,86.24,3322,12.46,75.35,12.19,59.87,23.18,5,0.36,9.9,1.69,74.51,7.73,86.06,21.4,67.12,19.9,86.44,36.5,63.91,5.8,55.02,34.1,95.39
"1393",6037127711,"Los Angeles",91406,-118.4698195,34.1879585,"Los Angeles",64.04,97.49,"95-100% (highest scores)",0.061,84.58,12.08262759,83.24,0.373,83,726.64,83.13,76.22,85.89,0,0,845.6133321,61.25,3893.945275,98.56,0.5,7.71,4.5,27.76,1.275,88.64,11,86.96,3.5,66.69,66.82,8.16,96.93,57.11,65.57,7.49,93.75,14.41,62.89,3588,14.99,75.11,9.89,52.95,31.13,8.14,0,6.88,0.89,75.67,7.85,87.54,24.6,72.51,17.2,81.7,46.5,78.1,10.1,86.75,21.1,67.26
"1394",6037127712,"Los Angeles",91406,-118.4700785,34.1974208,"Los Angeles",43.48,80.11,"80-85%",0.062,88.7,12.12103103,85.79,0.411,85.49,726.64,83.13,54.55,57.91,0,0,771.6006672,59.85,2906.344678,95.38,0.5,7.71,0,0,0.145,24.71,0,0,0,0,48.51,5.92,66.53,55.53,63.4,6.84,88.23,12.77,52.55,3560,15.06,77.56,7.39,53.82,30.39,8.57,0,6.21,1.01,70.76,7.34,81.03,18.1,61.48,25.6,92.91,45.5,76.87,5.1,45.78,29.8,90.24
"1395",6037127803,"Los Angeles",91405,-118.4530799,34.1975155,"Los Angeles",53.41,91.25,"90-95%",0.062,88.7,11.77593619,68.92,0.422,86.2,726.64,83.13,56.66,61.03,0,0,802.5273641,60.49,1237.16521,70.11,36.5,91.68,0,0,0.175,30.17,0,0,0,0,51.34,6.27,73.69,109.67,94.88,6.39,82.04,20.85,89.93,4790,17.72,64.66,17.62,61.15,27.49,3.15,0.27,5.7,2.23,82.14,8.52,94.6,33.3,83.8,26.2,93.33,45,76.11,5,44.35,24.6,79.06
"1396",6037127804,"Los Angeles",91405,-118.4618228,34.1974926,"Los Angeles",47.76,85.2,"85-90%",0.062,88.7,11.89473641,72.98,0.134,47.02,726.64,83.13,62.09,68.57,0,0,785.4750161,60.12,1437.980494,76.53,4.6,41.1,0,0,0.195,32.03,0,0,0,0,46.29,5.65,60.4,109.64,94.82,6.08,76.82,20.84,89.82,4352,10.98,81.32,7.7,48.6,30.88,4.78,0.51,12.48,2.76,81.45,8.45,93.96,17.3,60.31,16.4,80.19,41.2,70.84,8.5,78.33,29.1,89.09
"1397",6037127805,"Los Angeles",91405,-118.4576889,34.1921963,"Los Angeles",46,83.26,"80-85%",0.062,88.7,11.85390933,71.47,0.075,27.9,726.64,83.13,67.9,76.4,0,0,812.0813497,60.67,1376.544159,74.73,37.1,92.44,0,0,0.205,35.98,0,0,0.2,9.67,49.45,6.04,69.07,60.39,69.48,6.99,89.8,12.17,47.37,3627,9.98,75.57,14.45,66.06,18,7.89,0,7.72,0.33,73.44,7.62,84.51,35,85.32,19.8,86.3,49.7,81.36,4.9,43.09,32.5,93.89
"1398",6037127806,"Los Angeles",91411,-118.4572359,34.1885731,"Los Angeles",43.96,80.75,"80-85%",0.062,88.7,11.85390933,71.47,0.096,35.71,726.64,83.13,59.25,64.83,0,0,835.2943523,61.12,1383.199688,74.93,36.7,91.83,1.8,11.31,0.585,73.78,0,0,1,35.72,54.16,6.61,80.61,56.93,65.38,3.27,12.38,13.55,57.63,3293,8.32,82.39,9.29,60.31,23.81,4.37,0,9.9,1.61,64.08,6.65,71.56,33.5,83.98,32.1,96.56,54.4,86.51,5.7,53.89,32.8,94.26
"1399",6037127910,"Los Angeles",91405,-118.4443624,34.1975649,"Los Angeles",52.73,90.68,"90-95%",0.062,88.7,11.77593619,68.92,0.366,82.5,726.64,83.13,67.83,76.32,0,0,818.2749836,60.77,1071.453953,62.39,37,92.29,0,0,0.175,30.17,0,0,0,0,51.72,6.32,74.85,109.67,94.88,4.1,28.96,20.85,89.93,5097,11.56,77.83,10.61,75.32,13.07,4.55,0,7,0.06,80.49,8.35,93.02,30.7,80.92,31.8,96.41,57,89.17,9.8,85.49,35.7,96.63
"1400",6037127920,"Los Angeles",91405,-118.4356225,34.1975655,"Los Angeles",55.78,93.09,"90-95%",0.062,88.7,11.63653858,64.08,0.212,64.21,726.64,83.13,71.92,81.32,0,0,831.0939839,61.05,936.9241014,54.23,37.4,92.52,5,30.88,0.165,28.51,4,43.78,0,0,54.44,6.65,81.17,85.01,87.71,7.26,92.2,16.83,75.31,4716,15.78,75.76,8.46,59.14,32.12,1.02,0,4.24,3.48,80.9,8.39,93.41,19.9,64.65,26.8,93.8,46.7,78.28,5.6,52.52,32.9,94.36
"1401",6037128101,"Los Angeles",91405,-118.4356174,34.1902993,"Los Angeles",41.51,77.33,"75-80%",0.062,88.7,11.63653858,64.08,0.076,28.56,726.64,83.13,64.17,71.77,0,0,899.156667,62.18,1048.798265,61.08,36.5,91.68,0,0,0.045,5.57,4,43.78,0,0,47.69,5.82,64.09,61.77,71.29,4.88,48.99,15.3,68.38,3735,11.94,76.79,11.27,50.58,38.74,3.37,0.21,4.77,2.33,68.71,7.13,78.47,15.5,56.48,15.7,78.71,42.3,72.58,8.9,81.01,26.6,83.94
"1402",6037128102,"Los Angeles",91401,-118.4443506,34.1902959,"Los Angeles",45.94,83.14,"80-85%",0.062,88.7,11.74227149,67.69,0.085,31.5,726.64,83.13,54.96,58.7,0,0,881.7740174,61.99,1173.841277,67.64,37.1,92.44,0,0,0.135,23.72,0,0,0,0,46.02,5.62,59.61,76.93,83.26,6.94,89.27,17.36,77.77,4625,11.09,82.38,6.53,62.12,20.84,7.26,0,8.15,1.62,78.82,8.18,91.39,29.3,79.42,17.2,81.7,54.7,86.86,3.6,25.23,38,97.77
"1403",6037128210,"Los Angeles",91401,-118.4443453,34.1835838,"Los Angeles",53.53,91.35,"90-95%",0.061,84.58,11.73113429,67.28,0.113,41.18,726.64,83.13,66.25,74.39,0,0,958.2446593,62.98,1257.74796,70.98,37,92.29,4.5,27.76,0.335,54.64,0,0,0,0,52.02,6.35,75.64,63.43,72.87,5.35,61.01,19.24,85.07,5008,14.4,82.11,3.49,77.7,10.14,6.57,0,4.05,1.54,81.25,8.43,93.78,38.3,88.57,27,93.95,71.4,97.79,7,67.48,48.7,99.76
"1404",6037128220,"Los Angeles",91401,-118.4355767,34.1835533,"Los Angeles",45.78,82.99,"80-85%",0.061,84.58,11.66422752,64.89,0.091,33.98,726.64,83.13,70.44,79.74,0,0,967.4553224,63.12,1210.948169,69.14,36.1,91.21,3,22.12,0.045,5.57,0,0,0,0,47.81,5.84,64.43,63.43,72.87,6.69,86.35,19.24,85.07,2912,9.75,78.61,11.64,42.31,47.63,3.95,0,4.53,1.58,75.6,7.84,87.44,20,64.79,19.4,85.74,55,87.19,2.7,13.18,38.3,97.96
"1405",6037128302,"Los Angeles",91411,-118.4605367,34.1838638,"Los Angeles",64.22,97.55,"95-100% (highest scores)",0.061,84.58,11.85390933,71.47,0.111,40.5,726.64,83.13,60.76,66.86,0,0,929.3180034,62.55,1247.91131,70.61,9.35,59.07,9,43.85,1.21,87.98,11,86.96,4.5,72.39,63.33,7.73,94.52,75.59,82.43,6.38,81.88,19.38,85.52,5000,12.66,79.06,8.28,77.92,15.06,3.06,0,2.58,1.38,80.06,8.31,92.57,40.1,90.05,18.8,84.79,55.7,87.88,3.6,25.23,35.3,96.31
