earth_year, earth_date,mars_date,solar_day,max_ground_temp,min_ground_temp,max_air_temp,min_air_temp,mean_pressure,sunrise,sunset,UV_Radiation,weather
"2016","04-27 UTC","Mars, Month 5 - LS 143deg",1324,-9,-78,-7,-74,738,5:33,17:24,high,Sunny
"2016","04-26 UTC","Mars, Month 5 - LS 142deg",1323,-11,-77,-5,-74,738,5:34,17:24,high,Sunny
"2016","04-25 UTC","Mars, Month 5 - LS 142deg",1322,-10,-78,-5,-75,740,5:34,17:24,high,Sunny
"2016","04-24 UTC","Mars, Month 5 - LS 141deg",1321,-15,-77,-8,-76,740,5:34,17:24,high,Sunny
"2016","04-23 UTC","Mars, Month 5 - LS 141deg",1320,-11,-77,-7,-75,741,5:34,17:24,high,Sunny
"2016","04-22 UTC","Mars, Month 5 - LS 140deg",1319,-8,-78,-7,-76,742,5:34,17:24,high,Sunny
"2016","04-21 UTC","Mars, Month 5 - LS 140deg",1318,-15,-80,-9,-76,743,5:35,17:24,high,Sunny
"2016","04-20 UTC","Mars, Month 5 - LS 139deg",1317,-15,-80,-6,-80,743,5:35,17:24,high,Sunny
"2016","04-19 UTC","Mars, Month 5 - LS 139deg",1316,-20,-80,2,-82,744,5:35,17:24,high,Sunny
"2016","04-18 UTC","Mars, Month 5 - LS 138deg",1315,-14,-77,3,-82,744,5:35,17:24,high,Sunny
"2016","04-17 UTC","Mars, Month 5 - LS 138deg",1314,-14,-78,1,-83,744,5:36,17:25,high,Sunny
"2016","04-16 UTC","Mars, Month 5 - LS 137deg",1313,-14,-77,1,-83,745,5:36,17:25,high,Sunny
"2016","04-15 UTC","Mars, Month 5 - LS 137deg",1312,-12,-77,3,-80,745,5:36,17:25,high,Sunny
"2016","04-14 UTC","Mars, Month 5 - LS 136deg",1311,-11,-78,1,-79,745,5:36,17:25,high,Sunny
"2016","04-13 UTC","Mars, Month 5 - LS 136deg",1310,-15,-76,-4,-79,745,5:36,17:25,moderate,Sunny
"2016","04-12 UTC","Mars, Month 5 - LS 135deg",1309,-19,-81,-8,-69,747,5:37,17:25,high,Sunny
"2016","04-11 UTC","Mars, Month 5 - LS 135deg",1308,-23,-81,-9,-76,748,5:37,17:25,high,Sunny
"2016","04-10 UTC","Mars, Month 5 - LS 134deg",1307,-27,-80,-9,-77,748,5:37,17:25,high,Sunny
"2016","04-08 UTC","Mars, Month 5 - LS 134deg",1306,-23,-79,-7,-77,748,5:37,17:25,high,Sunny
"2016","04-07 UTC","Mars, Month 5 - LS 133deg",1305,-21,-80,-9,-77,749,5:38,17:25,high,Sunny
"2016","04-06 UTC","Mars, Month 5 - LS 133deg",1304,-22,-80,-9,-78,750,5:38,17:26,moderate,Sunny
"2016","04-05 UTC","Mars, Month 5 - LS 132deg",1303,-26,-78,-11,-79,751,5:38,17:26,high,Sunny
"2016","04-04 UTC","Mars, Month 5 - LS 132deg",1302,-24,-80,-11,-78,751,5:38,17:26,moderate,Sunny
"2016","04-03 UTC","Mars, Month 5 - LS 131deg",1301,-20,-78,-10,-78,752,5:38,17:26,moderate,Sunny
"2016","04-02 UTC","Mars, Month 5 - LS 131deg",1300,-16,-79,-13,-77,752,5:39,17:26,moderate,Sunny
"2016","04-01 UTC","Mars, Month 5 - LS 130deg",1299,-19,-80,-13,-78,753,5:39,17:26,moderate,Sunny
"2016","03-31 UTC","Mars, Month 5 - LS 130deg",1298,-17,-79,-9,-84,755,5:39,17:26,moderate,Sunny
"2016","03-30 UTC","Mars, Month 5 - LS 129deg",1297,-24,-80,-9,-86,755,5:39,17:26,moderate,Sunny
"2016","03-29 UTC","Mars, Month 5 - LS 129deg",1296,-25,-79,-7,-80,756,5:39,17:26,moderate,Sunny
"2016","03-28 UTC","Mars, Month 5 - LS 128deg",1295,-20,-79,-9,-81,757,5:40,17:26,moderate,Sunny
"2016","03-27 UTC","Mars, Month 5 - LS 128deg",1294,-16,-79,-7,-77,758,5:40,17:27,moderate,Sunny
"2016","03-26 UTC","Mars, Month 5 - LS 127deg",1293,-21,-81,-12,-77,758,5:40,17:27,moderate,Sunny
"2016","03-25 UTC","Mars, Month 5 - LS 127deg",1292,-22,-81,-12,-79,760,5:40,17:27,high,Sunny
"2016","03-24 UTC","Mars, Month 5 - LS 126deg",1291,-21,-80,-10,-81,760,5:40,17:27,high,Sunny
"2016","03-21 UTC","Mars, Month 5 - LS 125deg",1288,-16,-80,-10,-80,763,5:41,17:27,moderate,Sunny
"2016","03-20 UTC","Mars, Month 5 - LS 124deg",1287,-18,-80,-11,-78,764,5:41,17:27,moderate,Sunny
"2016","03-19 UTC","Mars, Month 5 - LS 124deg",1286,-19,-80,-11,-80,765,5:41,17:27,moderate,Sunny
"2016","03-18 UTC","Mars, Month 5 - LS 123deg",1285,-13,-80,-10,-81,766,5:42,17:27,moderate,Sunny
"2016","03-17 UTC","Mars, Month 5 - LS 123deg",1284,-21,-80,-11,-76,767,5:42,17:28,moderate,Sunny
"2016","03-16 UTC","Mars, Month 5 - LS 123deg",1283,-20,-82,-8,-81,767,5:42,17:28,high,Sunny
"2016","03-15 UTC","Mars, Month 5 - LS 122deg",1282,-16,-81,-6,-84,768,5:42,17:28,moderate,Sunny
"2016","03-14 UTC","Mars, Month 5 - LS 122deg",1281,-22,-83,-5,-86,769,5:42,17:28,high,Sunny
"2016","03-13 UTC","Mars, Month 5 - LS 121deg",1280,-23,-84,-7,-87,771,5:43,17:28,high,Sunny
"2016","03-12 UTC","Mars, Month 5 - LS 121deg",1279,-29,-83,-7,-89,772,5:43,17:28,high,Sunny
"2016","03-11 UTC","Mars, Month 5 - LS 120deg",1278,-29,-83,-4,-89,773,5:43,17:28,high,Sunny
"2016","03-10 UTC","Mars, Month 5 - LS 120deg",1277,-28,-84,-5,-87,774,5:43,17:28,high,Sunny
"2016","03-09 UTC","Mars, Month 4 - LS 119deg",1276,-20,-83,-3,-83,774,5:43,17:28,moderate,Sunny
"2016","03-08 UTC","Mars, Month 4 - LS 119deg",1275,-17,-82,-3,-84,775,5:43,17:28,moderate,Sunny
"2016","03-07 UTC","Mars, Month 4 - LS 118deg",1274,-17,-82,-2,-82,777,5:44,17:29,moderate,Sunny
"2016","03-06 UTC","Mars, Month 4 - LS 118deg",1273,-19,-79,-12,-83,778,5:44,17:29,moderate,Sunny
"2016","03-05 UTC","Mars, Month 4 - LS 117deg",1272,-23,-81,-12,-84,780,5:44,17:29,moderate,Sunny
"2016","03-04 UTC","Mars, Month 4 - LS 117deg",1271,-22,-84,-12,-83,781,5:44,17:29,moderate,Sunny
"2016","03-03 UTC","Mars, Month 4 - LS 116deg",1270,-18,-82,-11,-82,782,5:44,17:29,moderate,Sunny
"2016","03-01 UTC","Mars, Month 4 - LS 116deg",1269,-17,-83,-12,-83,782,5:44,17:29,moderate,Sunny
"2016","02-29 UTC","Mars, Month 4 - LS 115deg",1268,-24,-83,-11,-84,784,5:45,17:29,moderate,Sunny
"2016","02-28 UTC","Mars, Month 4 - LS 115deg",1267,-24,-83,-11,-86,786,5:45,17:29,moderate,Sunny
"2016","02-27 UTC","Mars, Month 4 - LS 114deg",1266,-27,-82,-8,-87,787,5:45,17:29,moderate,Sunny
"2016","02-26 UTC","Mars, Month 4 - LS 114deg",1265,-28,-81,-7,-86,787,5:45,17:29,moderate,Sunny
"2016","02-25 UTC","Mars, Month 4 - LS 113deg",1264,-27,-84,-7,-83,787,5:45,17:30,moderate,Sunny
"2016","02-24 UTC","Mars, Month 4 - LS 113deg",1263,-29,-84,-10,-84,788,5:46,17:30,moderate,Sunny
"2016","02-23 UTC","Mars, Month 4 - LS 112deg",1262,-29,-81,-12,-86,790,5:46,17:30,moderate,Sunny
"2016","02-22 UTC","Mars, Month 4 - LS 112deg",1261,-25,-81,-12,-85,790,5:46,17:30,moderate,Sunny
"2016","02-21 UTC","Mars, Month 4 - LS 112deg",1260,-23,-83,-12,-87,792,5:46,17:30,moderate,Sunny
"2016","02-20 UTC","Mars, Month 4 - LS 111deg",1259,-25,-84,-12,-88,794,5:46,17:30,moderate,Sunny
"2016","02-19 UTC","Mars, Month 4 - LS 111deg",1258,-23,-83,-13,-85,794,5:46,17:30,moderate,Sunny
"2016","02-18 UTC","Mars, Month 4 - LS 110deg",1257,-21,-84,-8,-88,794,5:47,17:30,moderate,Sunny
"2016","02-17 UTC","Mars, Month 4 - LS 110deg",1256,-27,-84,-10,-85,797,5:47,17:30,moderate,Sunny
"2016","02-16 UTC","Mars, Month 4 - LS 109deg",1255,-25,-84,-10,-89,798,5:47,17:30,moderate,Sunny
"2016","02-15 UTC","Mars, Month 4 - LS 109deg",1254,-29,-84,-11,-88,799,5:47,17:31,moderate,Sunny
"2016","02-14 UTC","Mars, Month 4 - LS 108deg",1253,-26,-85,-10,-89,800,5:47,17:31,moderate,Sunny
"2016","02-13 UTC","Mars, Month 4 - LS 108deg",1252,-31,-85,-9,-86,802,5:47,17:31,moderate,Sunny
"2016","02-12 UTC","Mars, Month 4 - LS 107deg",1251,-27,-85,-11,-88,803,5:47,17:31,moderate,Sunny
"2016","02-11 UTC","Mars, Month 4 - LS 107deg",1250,-28,-85,-11,-88,804,5:48,17:31,moderate,Sunny
"2016","02-10 UTC","Mars, Month 4 - LS 106deg",1249,-32,-85,-9,-86,806,5:48,17:31,moderate,Sunny
"2016","02-09 UTC","Mars, Month 4 - LS 106deg",1248,-23,-86,-4,-90,807,5:48,17:31,moderate,Sunny
"2016","02-08 UTC","Mars, Month 4 - LS 105deg",1247,-25,-85,-3,-90,809,5:48,17:31,moderate,Sunny
"2016","02-07 UTC","Mars, Month 4 - LS 105deg",1246,-25,-85,-3,-91,810,5:48,17:31,moderate,Sunny
"2016","02-06 UTC","Mars, Month 4 - LS 105deg",1245,-26,-86,-4,-90,811,5:48,17:32,moderate,Sunny
"2016","02-05 UTC","Mars, Month 4 - LS 104deg",1244,-26,-85,0,-92,812,5:49,17:32,moderate,Sunny
"2016","02-04 UTC","Mars, Month 4 - LS 104deg",1243,-26,-86,1,-99,814,5:49,17:32,moderate,Sunny
"2016","02-03 UTC","Mars, Month 4 - LS 103deg",1242,-26,-87,2,-98,815,5:49,17:32,moderate,Sunny
"2016","02-02 UTC","Mars, Month 4 - LS 103deg",1241,-28,-87,1,-100,816,5:49,17:32,moderate,Sunny
"2016","02-01 UTC","Mars, Month 4 - LS 102deg",1240,-24,-87,3,-94,816,5:49,17:32,moderate,Sunny
"2016","01-31 UTC","Mars, Month 4 - LS 102deg",1239,-26,-89,2,-95,818,5:49,17:32,moderate,Sunny
"2016","01-30 UTC","Mars, Month 4 - LS 101deg",1238,-26,-87,2,-95,819,5:49,17:32,moderate,Sunny
"2016","01-29 UTC","Mars, Month 4 - LS 101deg",1237,-29,-88,0,-99,820,5:50,17:32,moderate,Sunny
"2016","01-28 UTC","Mars, Month 4 - LS 100deg",1236,-26,-87,1,-97,822,5:50,17:33,moderate,Sunny
"2016","01-27 UTC","Mars, Month 4 - LS 100deg",1235,-28,-88,-1,-97,824,5:50,17:33,moderate,Sunny
"2016","01-26 UTC","Mars, Month 4 - LS 99deg",1234,-26,-88,2,-94,824,5:50,17:33,moderate,Sunny
"2016","01-24 UTC","Mars, Month 4 - LS 99deg",1233,-27,-88,1,-97,826,5:50,17:33,moderate,Sunny
"2016","01-23 UTC","Mars, Month 4 - LS 99deg",1232,-28,-88,1,-98,827,5:50,17:33,moderate,Sunny
"2016","01-22 UTC","Mars, Month 4 - LS 98deg",1231,-26,-88,1,-98,828,5:51,17:33,moderate,Sunny
"2016","01-21 UTC","Mars, Month 4 - LS 98deg",1230,-26,-88,0,-98,830,5:51,17:33,moderate,Sunny
"2016","01-20 UTC","Mars, Month 4 - LS 97deg",1229,-26,-88,1,-98,831,5:51,17:33,moderate,Sunny
"2016","01-19 UTC","Mars, Month 4 - LS 97deg",1228,-28,-88,1,-93,832,5:51,17:34,moderate,Sunny
"2016","01-18 UTC","Mars, Month 4 - LS 96deg",1227,-26,-88,2,-97,833,5:51,17:34,moderate,Sunny
"2016","01-17 UTC","Mars, Month 4 - LS 96deg",1226,-24,-87,1,-97,835,5:51,17:34,moderate,Sunny
"2016","01-16 UTC","Mars, Month 4 - LS 95deg",1225,-28,-87,-1,-98,836,5:51,17:34,moderate,Sunny
"2016","01-15 UTC","Mars, Month 4 - LS 95deg",1224,-29,-88,1,-98,837,5:52,17:34,moderate,Sunny
"2016","01-14 UTC","Mars, Month 4 - LS 94deg",1223,-26,-88,0,-98,839,5:52,17:34,moderate,Sunny
"2016","01-13 UTC","Mars, Month 4 - LS 94deg",1222,-28,-87,0,-94,840,5:52,17:34,moderate,Sunny
"2016","01-12 UTC","Mars, Month 4 - LS 93deg",1221,-28,-87,-1,-94,841,5:52,17:34,moderate,Sunny
"2016","01-11 UTC","Mars, Month 4 - LS 93deg",1220,-28,-87,-3,-94,842,5:52,17:35,moderate,Sunny
"2016","01-10 UTC","Mars, Month 4 - LS 93deg",1219,-27,-87,-4,-92,844,5:52,17:35,moderate,Sunny
"2016","01-09 UTC","Mars, Month 4 - LS 92deg",1218,-32,-86,-6,-96,845,5:52,17:35,moderate,Sunny
"2016","01-08 UTC","Mars, Month 4 - LS 92deg",1217,-27,-88,-3,-91,846,5:53,17:35,moderate,Sunny
"2016","01-07 UTC","Mars, Month 4 - LS 91deg",1216,-28,-86,-6,-85,847,5:53,17:35,moderate,Sunny
"2016","01-06 UTC","Mars, Month 4 - LS 91deg",1215,-27,-85,-3,-84,848,5:53,17:35,high,Sunny
"2016","01-05 UTC","Mars, Month 4 - LS 90deg",1214,-24,-85,-12,-86,849,5:53,17:35,moderate,Sunny
"2016","01-04 UTC","Mars, Month 4 - LS 90deg",1213,-27,-84,-12,-87,851,5:53,17:36,moderate,Sunny
"2016","01-03 UTC","Mars, Month 3 - LS 89deg",1212,-28,-86,-13,-86,851,5:53,17:36,moderate,Sunny
"2016","01-02 UTC","Mars, Month 3 - LS 89deg",1211,-22,-83,-12,-86,853,5:53,17:36,moderate,Sunny
"2016","01-01 UTC","Mars, Month 3 - LS 88deg",1210,-23,-85,-12,-84,854,5:54,17:36,moderate,Sunny
"2015","12-31 UTC","Mars, Month 3 - LS 88deg",1209,-24,-85,-12,-88,855,5:54,17:36,moderate,Sunny
"2015","12-30 UTC","Mars, Month 3 - LS 88deg",1208,-24,-85,-12,-87,857,5:54,17:36,moderate,Sunny
"2015","12-29 UTC","Mars, Month 3 - LS 87deg",1207,-25,-85,-13,-88,858,5:54,17:36,moderate,Sunny
"2015","12-28 UTC","Mars, Month 3 - LS 87deg",1206,-24,-85,-13,-87,859,5:54,17:37,moderate,Sunny
"2015","12-27 UTC","Mars, Month 3 - LS 86deg",1205,-26,-86,-13,-88,861,5:54,17:37,moderate,Sunny
"2015","12-26 UTC","Mars, Month 3 - LS 86deg",1204,-25,-84,-12,-87,862,5:55,17:37,moderate,Sunny
"2015","12-25 UTC","Mars, Month 3 - LS 85deg",1203,-23,-85,-13,-87,863,5:55,17:37,moderate,Sunny
"2015","12-24 UTC","Mars, Month 3 - LS 85deg",1202,-22,-85,-12,-87,864,5:55,17:37,moderate,Sunny
"2015","12-23 UTC","Mars, Month 3 - LS 84deg",1201,-29,-85,-13,-88,866,5:55,17:37,moderate,Sunny
"2015","12-22 UTC","Mars, Month 3 - LS 84deg",1200,-27,-84,-12,-88,866,5:55,17:38,moderate,Sunny
"2015","12-21 UTC","Mars, Month 3 - LS 84deg",1199,-29,-86,-14,-88,868,5:55,17:38,moderate,Sunny
"2015","12-20 UTC","Mars, Month 3 - LS 83deg",1198,-23,-86,-13,-89,868,5:55,17:38,moderate,Sunny
"2015","12-18 UTC","Mars, Month 3 - LS 83deg",1197,-26,-85,-13,-88,869,5:56,17:38,moderate,Sunny
"2015","12-17 UTC","Mars, Month 3 - LS 82deg",1196,-27,-86,-7,-86,871,5:56,17:38,moderate,Sunny
"2015","12-16 UTC","Mars, Month 3 - LS 82deg",1195,-32,-86,-6,-87,872,5:56,17:39,moderate,Sunny
"2015","12-15 UTC","Mars, Month 3 - LS 81deg",1194,-29,-84,-5,-87,873,5:56,17:39,moderate,Sunny
"2015","12-14 UTC","Mars, Month 3 - LS 81deg",1193,-28,-84,-10,-86,875,5:56,17:39,moderate,Sunny
"2015","12-13 UTC","Mars, Month 3 - LS 80deg",1192,-24,-86,-10,-87,876,5:56,17:39,high,Sunny
"2015","12-12 UTC","Mars, Month 3 - LS 80deg",1191,-28,-87,-11,-83,876,5:57,17:39,high,Sunny
"2015","12-11 UTC","Mars, Month 3 - LS 79deg",1190,-29,-87,-12,-84,877,5:57,17:39,high,Sunny
"2015","12-10 UTC","Mars, Month 3 - LS 79deg",1189,-24,-87,-10,-85,879,5:57,17:40,moderate,Sunny
"2015","12-09 UTC","Mars, Month 3 - LS 79deg",1188,-31,-90,-11,-86,881,5:57,17:40,moderate,Sunny
"2015","12-08 UTC","Mars, Month 3 - LS 78deg",1187,-29,-84,-8,-91,881,5:57,17:40,moderate,Sunny
"2015","12-07 UTC","Mars, Month 3 - LS 78deg",1186,-28,-86,-8,-87,881,5:57,17:40,high,Sunny
"2015","12-06 UTC","Mars, Month 3 - LS 77deg",1185,-24,-84,-3,-94,881,5:58,17:40,high,Sunny
"2015","12-05 UTC","Mars, Month 3 - LS 77deg",1184,-28,-85,-4,-94,882,5:58,17:41,moderate,Sunny
"2015","12-04 UTC","Mars, Month 3 - LS 76deg",1183,-26,-86,-5,-91,883,5:58,17:41,moderate,Sunny
"2015","12-03 UTC","Mars, Month 3 - LS 76deg",1182,-29,-85,-6,-91,884,5:58,17:41,moderate,Sunny
"2015","12-02 UTC","Mars, Month 3 - LS 75deg",1181,-24,-86,-7,-86,885,5:58,17:41,moderate,Sunny
"2015","12-01 UTC","Mars, Month 3 - LS 75deg",1180,-27,-86,-11,-87,886,5:58,17:41,moderate,Sunny
"2015","11-30 UTC","Mars, Month 3 - LS 75deg",1179,-25,-85,-12,-88,887,5:59,17:42,moderate,Sunny
"2015","11-29 UTC","Mars, Month 3 - LS 74deg",1178,-26,-86,-13,-88,888,5:59,17:42,moderate,Sunny
"2015","11-28 UTC","Mars, Month 3 - LS 74deg",1177,-27,-84,-12,-89,888,5:59,17:42,moderate,Sunny
"2015","11-27 UTC","Mars, Month 3 - LS 73deg",1176,-31,-84,-12,-89,890,5:59,17:42,moderate,Sunny
"2015","11-26 UTC","Mars, Month 3 - LS 73deg",1175,-23,-85,-11,-86,890,5:59,17:43,moderate,Sunny
"2015","11-25 UTC","Mars, Month 3 - LS 72deg",1174,-25,-85,-8,-86,891,6:00,17:43,moderate,Sunny
"2015","11-24 UTC","Mars, Month 3 - LS 72deg",1173,-31,-87,-14,-83,892,6:00,17:43,moderate,Sunny
"2015","11-23 UTC","Mars, Month 3 - LS 71deg",1172,-26,-87,-13,-91,892,6:00,17:43,high,Sunny
"2015","11-22 UTC","Mars, Month 3 - LS 71deg",1171,-29,-87,-15,-90,892,6:00,17:44,high,Sunny
"2015","11-21 UTC","Mars, Month 3 - LS 71deg",1170,-31,-85,-15,-89,893,6:00,17:44,high,Sunny
"2015","11-20 UTC","Mars, Month 3 - LS 70deg",1169,-32,-89,-16,-89,894,6:00,17:44,high,Sunny
"2015","11-19 UTC","Mars, Month 3 - LS 70deg",1168,-29,-84,-10,-86,894,6:01,17:44,moderate,Sunny
"2015","11-18 UTC","Mars, Month 3 - LS 69deg",1167,-25,-84,-13,-85,894,6:01,17:45,moderate,Sunny
"2015","11-17 UTC","Mars, Month 3 - LS 69deg",1166,-31,-84,-12,-78,895,6:01,17:45,moderate,Sunny
"2015","11-16 UTC","Mars, Month 3 - LS 68deg",1165,-35,-84,-61,-89,897,6:01,17:45,moderate,Sunny
"2015","11-15 UTC","Mars, Month 3 - LS 68deg",1164,-35,-86,-14,-88,896,6:01,17:45,moderate,Sunny
"2015","11-14 UTC","Mars, Month 3 - LS 67deg",1163,-29,-86,-12,-87,896,6:02,17:46,moderate,Sunny
"2015","11-13 UTC","Mars, Month 3 - LS 67deg",1162,-27,-84,-12,-84,897,6:02,17:46,moderate,Sunny
"2015","11-12 UTC","Mars, Month 3 - LS 66deg",1161,-26,-83,-13,-84,898,6:02,17:46,moderate,Sunny
"2015","11-10 UTC","Mars, Month 3 - LS 66deg",1160,-28,-80,-15,-88,899,6:02,17:46,moderate,Sunny
"2015","11-09 UTC","Mars, Month 3 - LS 66deg",1159,-28,-82,-14,-84,898,6:02,17:47,moderate,Sunny
"2015","11-08 UTC","Mars, Month 3 - LS 65deg",1158,-28,-82,-12,-87,898,6:03,17:47,moderate,Sunny
"2015","11-07 UTC","Mars, Month 3 - LS 65deg",1157,-32,-82,-14,-84,900,6:03,17:47,moderate,Sunny
"2015","11-06 UTC","Mars, Month 3 - LS 64deg",1156,-30,-84,-13,-85,900,6:03,17:47,moderate,Sunny
"2015","11-05 UTC","Mars, Month 3 - LS 64deg",1155,-26,-84,-13,-83,900,6:03,17:48,moderate,Sunny
"2015","11-04 UTC","Mars, Month 3 - LS 63deg",1154,-29,-84,-13,-83,900,6:04,17:48,moderate,Sunny
"2015","11-03 UTC","Mars, Month 3 - LS 63deg",1153,-31,-82,-16,-83,900,6:04,17:48,moderate,Sunny
"2015","11-02 UTC","Mars, Month 3 - LS 62deg",1152,-30,-80,-17,-85,901,6:04,17:49,moderate,Sunny
"2015","11-01 UTC","Mars, Month 3 - LS 62deg",1151,-31,-82,-17,-78,901,6:04,17:49,moderate,Sunny
"2015","10-31 UTC","Mars, Month 3 - LS 62deg",1150,-29,-82,-17,-86,902,6:04,17:49,moderate,Sunny
"2015","10-30 UTC","Mars, Month 3 - LS 61deg",1149,-23,-81,-17,-83,902,6:05,17:49,moderate,Sunny
"2015","10-29 UTC","Mars, Month 3 - LS 61deg",1148,-28,-80,-15,-83,901,6:05,17:50,moderate,Sunny
"2015","10-28 UTC","Mars, Month 3 - LS 60deg",1147,-29,-80,-17,-85,901,6:05,17:50,moderate,Sunny
"2015","10-27 UTC","Mars, Month 3 - LS 60deg",1146,-28,-82,-16,-83,902,6:05,17:50,moderate,Sunny
"2015","10-26 UTC","Mars, Month 2 - LS 59deg",1145,-29,-82,-12,-84,903,6:06,17:51,moderate,Sunny
"2015","10-25 UTC","Mars, Month 2 - LS 59deg",1144,-28,-82,-10,-78,902,6:06,17:51,moderate,Sunny
"2015","10-24 UTC","Mars, Month 2 - LS 58deg",1143,-29,-82,-17,-78,901,6:06,17:51,moderate,Sunny
"2015","10-23 UTC","Mars, Month 2 - LS 58deg",1142,-23,-82,-14,-79,902,6:06,17:52,moderate,Sunny
"2015","10-22 UTC","Mars, Month 2 - LS 57deg",1141,-28,-82,-12,-80,902,6:06,17:52,moderate,Sunny
"2015","10-21 UTC","Mars, Month 2 - LS 57deg",1140,-26,-81,-16,-80,901,6:07,17:52,moderate,Sunny
"2015","10-20 UTC","Mars, Month 2 - LS 57deg",1139,-25,-80,-14,-80,901,6:07,17:53,moderate,Sunny
"2015","10-19 UTC","Mars, Month 2 - LS 56deg",1138,-29,-82,-15,-78,901,6:07,17:53,moderate,Sunny
"2015","10-18 UTC","Mars, Month 2 - LS 56deg",1137,-26,-81,-14,-79,901,6:07,17:53,moderate,Sunny
"2015","10-17 UTC","Mars, Month 2 - LS 55deg",1136,-23,-82,-14,-74,901,6:08,17:53,moderate,Sunny
"2015","10-16 UTC","Mars, Month 2 - LS 55deg",1135,-27,-81,-15,-81,901,6:08,17:54,moderate,Sunny
"2015","10-15 UTC","Mars, Month 2 - LS 54deg",1134,-27,-80,-14,-81,902,6:08,17:54,moderate,Sunny
"2015","10-14 UTC","Mars, Month 2 - LS 54deg",1133,-26,-82,-14,-78,902,6:08,17:54,moderate,Sunny
"2015","10-13 UTC","Mars, Month 2 - LS 53deg",1132,-27,-82,-14,-77,902,6:09,17:55,moderate,Sunny
"2015","10-12 UTC","Mars, Month 2 - LS 53deg",1131,-28,-81,-14,-77,902,6:09,17:55,moderate,Sunny
"2015","10-11 UTC","Mars, Month 2 - LS 53deg",1130,-25,-81,-13,-78,902,6:09,17:56,moderate,Sunny
"2015","10-10 UTC","Mars, Month 2 - LS 52deg",1129,-23,-80,-14,-78,902,6:09,17:56,moderate,Sunny
"2015","10-09 UTC","Mars, Month 2 - LS 52deg",1128,-27,-79,-13,-78,902,6:10,17:56,moderate,Sunny
"2015","10-08 UTC","Mars, Month 2 - LS 51deg",1127,-27,-80,-13,-77,901,6:10,17:57,moderate,Sunny
"2015","10-07 UTC","Mars, Month 2 - LS 51deg",1126,-21,-79,-12,-78,901,6:10,17:57,moderate,Sunny
"2015","10-06 UTC","Mars, Month 2 - LS 50deg",1125,-22,-79,-13,-78,900,6:10,17:57,high,Sunny
"2015","10-04 UTC","Mars, Month 2 - LS 50deg",1124,-26,-80,-12,-78,900,6:11,17:58,high,Sunny
"2015","10-03 UTC","Mars, Month 2 - LS 49deg",1123,-27,-79,-12,-78,900,6:11,17:58,moderate,Sunny
"2015","10-02 UTC","Mars, Month 2 - LS 49deg",1122,-26,-79,-13,-78,901,6:11,17:58,high,Sunny
"2015","10-01 UTC","Mars, Month 2 - LS 48deg",1121,-25,-81,-13,-77,901,6:12,17:59,moderate,Sunny
"2015","09-30 UTC","Mars, Month 2 - LS 48deg",1120,-24,-80,-11,-75,900,6:12,17:59,moderate,Sunny
"2015","09-29 UTC","Mars, Month 2 - LS 48deg",1119,-22,-81,-12,-76,899,6:12,17:59,moderate,Sunny
"2015","09-28 UTC","Mars, Month 2 - LS 47deg",1118,-25,-80,-13,-76,898,6:12,18:00,moderate,Sunny
"2015","09-27 UTC","Mars, Month 2 - LS 47deg",1117,-25,-79,-12,-78,898,6:13,18:00,moderate,Sunny
"2015","09-26 UTC","Mars, Month 2 - LS 46deg",1116,-26,-79,-13,-77,898,6:13,18:01,moderate,Sunny
"2015","09-25 UTC","Mars, Month 2 - LS 46deg",1115,-21,-80,-11,-76,897,6:13,18:01,moderate,Sunny
"2015","09-24 UTC","Mars, Month 2 - LS 45deg",1114,-25,-79,-12,-75,896,6:13,18:01,moderate,Sunny
"2015","09-23 UTC","Mars, Month 2 - LS 45deg",1113,-24,-79,-12,-74,895,6:14,18:02,moderate,Sunny
"2015","09-22 UTC","Mars, Month 2 - LS 44deg",1112,-24,-80,-10,-78,895,6:14,18:02,high,Sunny
"2015","09-21 UTC","Mars, Month 2 - LS 44deg",1111,-26,-79,-13,-79,896,6:14,18:02,high,Sunny
"2015","09-20 UTC","Mars, Month 2 - LS 43deg",1110,-25,-81,-8,-82,895,6:15,18:03,moderate,Sunny
"2015","09-19 UTC","Mars, Month 2 - LS 43deg",1109,-26,-82,-7,-79,895,6:15,18:03,moderate,Sunny
"2015","09-18 UTC","Mars, Month 2 - LS 42deg",1108,-25,-78,-6,-81,895,6:15,18:04,moderate,Sunny
"2015","09-17 UTC","Mars, Month 2 - LS 42deg",1107,-24,-79,-7,-80,893,6:15,18:04,moderate,Sunny
"2015","09-16 UTC","Mars, Month 2 - LS 42deg",1106,-22,-82,-8,-82,893,6:16,18:04,moderate,Sunny
"2015","09-15 UTC","Mars, Month 2 - LS 41deg",1105,-25,-78,-9,-83,892,6:16,18:05,moderate,Sunny
"2015","09-14 UTC","Mars, Month 2 - LS 41deg",1104,-25,-79,-6,-84,893,6:16,18:05,moderate,Sunny
"2015","09-13 UTC","Mars, Month 2 - LS 40deg",1103,-26,-81,-5,-81,893,6:17,18:06,moderate,Sunny
"2015","09-12 UTC","Mars, Month 2 - LS 40deg",1102,-25,-84,-6,-83,892,6:17,18:06,moderate,Sunny
"2015","09-11 UTC","Mars, Month 2 - LS 39deg",1101,-23,-80,-4,-81,891,6:17,18:06,moderate,Sunny
